Scenario Instance Id,State,Status,SubStatus,Company Code,Document Number,Item,Business Area,Document Type,Cycle Time,Vendor,Invoice Value,Active Phases,Completed Phases,Compliance Issues,Critical Vendor,Early Payment,Invoiced Manually,Late Payment
643f35c13398cc24c76d79d1,Open,Critical,Payment Overdue,1000,153090,2,8889,KR,34.63 Days,Phunix GmbH,8862 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77ef,Open,Critical,Payment Overdue,2000,166518,2,1000,KR,34.63 Days,American Business Services,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d776d,Open,Critical,Payment Overdue,2000,164196,2,9900,RE,34.63 Days,Acme Industrial Supplies,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d791e,Open,Critical,Payment Overdue,1000,135900,2,7000,KR,34.63 Days,Phunix GmbH,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d779e,Open,Critical,Payment Overdue,1000,213948,2,7000,KR,34.62 Days,SKF Americas,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d771c,Open,Critical,Payment Overdue,1000,23760,2,1000,KR,34.62 Days,Phunix GmbH,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d796f,Open,Critical,Payment Overdue,R100,20502,2,8889,KR,34.63 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79f1,Open,Critical,Payment Overdue,2000,238194,2,8889,KR,34.62 Days,American Business Services,7250 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d783a,Open,Critical,Payment Overdue,1000,263538,2,3000,KR,34.62 Days,Tiefland Glass AG,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a42,Open,Critical,Payment Overdue,2000,239814,2,3000,KR,34.63 Days,Phunix GmbH,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d774d,Open,Critical,Payment Overdue,3000,138600,2,8889,KR,34.62 Days,AluCast,6906 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d793e,Open,Critical,Payment Overdue,1000,148482,1,2000,KR,34.63 Days,"Multi-State Brokers, Inc.",6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79c0,Open,Critical,Payment Overdue,3000,223720,1,7000,SA,34.62 Days,American Business Services,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7b15,Open,Critical,Payment Overdue,1000,136170,2,9900,KR,34.63 Days,American Business Services,5768 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d790d,Open,Critical,Payment Overdue,3000,197298,2,9900,KR,34.62 Days,Tiefland Glass AG,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d788b,Open,Critical,Payment Overdue,2000,90792,2,7000,KR,34.63 Days,American Business Services,5799 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d777e,Open,Critical,Payment Overdue,1000,240030,2,3000,RE,34.62 Days,American Business Services,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7800,Open,Critical,Payment Overdue,1000,244926,2,8000,KR,34.62 Days,Gateway Supply,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a62,Open,Critical,Payment Overdue,1000,198990,2,8889,KR,34.63 Days,Phunix GmbH,7169 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77af,Open,Critical,Payment Overdue,2000,89856,2,1000,RE,34.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d772d,Open,Critical,Payment Overdue,3000,142398,2,9900,KR,34.63 Days,Phunix GmbH,9151 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d795e,Open,Critical,Payment Overdue,3000,22302,2,7000,KR,34.62 Days,Walldorf Grosshandel,8772 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79e0,Open,Critical,Payment Overdue,2000,223866,1,6000,KR,34.63 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7725,Open,Critical,Payment Overdue,2000,38070,2,3000,KR,34.63 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7966,Open,Critical,Payment Overdue,2000,237222,2,9900,KR,34.63 Days,American Business Services,7213 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7935,Open,Critical,Payment Overdue,2000,147690,1,5000,KR,34.63 Days,Phunix GmbH,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7831,Open,Critical,Payment Overdue,1000,93420,2,9900,KR,34.63 Days,American Business Services,9322 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a6a,Open,Critical,Payment Overdue,3000,145908,2,9900,RE,34.62 Days,SKF Americas,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77d8,Open,Critical,Payment Overdue,1000,176742,2,9900,RE,34.63 Days,American Business Services,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7756,Open,Critical,Payment Overdue,3000,252234,2,7000,KR,34.62 Days,Acme Industrial Supplies,8294 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7787,Open,Critical,Payment Overdue,3000,125568,2,9900,KR,34.63 Days,Tiefland Glass AG,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7904,Open,Critical,Payment Overdue,2000,23526,2,7000,KR,34.62 Days,American Business Services,9402 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7882,Open,Critical,Payment Overdue,R100,153630,2,9900,RE,34.62 Days,Tiefland Glass AG,7072 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a08,Open,Critical,Payment Overdue,2000,286092,2,6000,KR,34.62 Days,American Business Services,8433 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7986,Open,Critical,Payment Overdue,3000,324306,2,7000,KR,34.62 Days,American Business Services,6262 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7955,Open,Critical,Payment Overdue,1000,326304,2,6000,KR,34.63 Days,Jotachi Deutschland AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7b0c,Open,Critical,Payment Overdue,1000,302562,2,4000,KR,34.62 Days,AluCast,7981 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7736,Open,Critical,Payment Overdue,1000,152694,2,3000,KR,34.63 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79d7,Open,Critical,Payment Overdue,3000,168012,2,3000,RE,34.62 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a59,Open,Critical,Payment Overdue,3000,143082,2,7000,KR,34.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7767,Open,Critical,Payment Overdue,1000,82350,2,6000,KR,34.62 Days,AluCast,7418 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7924,Open,Critical,Payment Overdue,R100,263466,2,1500,KR,34.63 Days,Tiefland Glass AG,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a28,Open,Critical,Payment Overdue,2000,316854,2,7000,KR,34.62 Days,American Business Services,9513 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79a6,Open,Critical,Payment Overdue,3000,190836,2,7000,KR,34.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7975,Open,Critical,Payment Overdue,R100,25722,2,8889,KR,34.63 Days,American Business Services,6971 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d781a,Open,Critical,Payment Overdue,1000,80010,2,9900,KR,34.62 Days,Phunix GmbH,8470 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7798,Open,Critical,Payment Overdue,3000,251298,2,7000,KR,34.63 Days,Tiefland Glass AG,8208 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7944,Open,Critical,Payment Overdue,2000,87318,2,6000,KR,34.63 Days,PAQ Deutschland GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7840,Open,Critical,Payment Overdue,3000,87876,2,3000,KR,34.62 Days,MicroElectronics,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77c9,Open,Critical,Payment Overdue,R100,2898,2,9900,KR,34.63 Days,AluCast,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7747,Open,Critical,Payment Overdue,3000,130392,2,7000,KR,34.63 Days,Jotachi Deutschland AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79c6,Open,Critical,Payment Overdue,1000,261000,1,7000,KR,34.63 Days,Sapsota Company Limited,7515 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77fa,Open,Critical,Payment Overdue,2000,235566,2,6000,KR,34.63 Days,"Multi-State Brokers, Inc.",6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7913,Open,Critical,Payment Overdue,3000,331650,1,7000,RE,34.62 Days,Phunix GmbH,8567 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7778,Open,Critical,Payment Overdue,1000,172170,2,4000,KR,34.63 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a17,Open,Critical,Payment Overdue,1000,71136,2,6000,KR,34.63 Days,American Business Services,6850 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7964,Open,Critical,Payment Overdue,1000,64332,2,7000,KR,34.62 Days,American Business Services,6965 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77a9,Open,Critical,Payment Overdue,1000,91872,2,9900,RE,34.63 Days,Phunix GmbH,8292 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7727,Open,Critical,Payment Overdue,3000,7758,2,7000,KR,34.62 Days,Albatros Aircrafts,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79e6,Open,Critical,Payment Overdue,R100,91836,2,7000,KR,34.62 Days,Unisono AG,6493 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7933,Open,Critical,Payment Overdue,1000,55494,2,2000,KR,34.63 Days,Grosshandel-Baden USA,6082 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d782f,Open,Critical,Payment Overdue,1000,329166,1,1000,KR,34.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79b5,Open,Critical,Payment Overdue,3000,269496,2,7000,RE,34.63 Days,AluCast,6460 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77da,Open,Critical,Payment Overdue,3000,249588,2,7000,KR,34.63 Days,American Business Services,7412 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7758,Open,Critical,Payment Overdue,1000,55746,2,9900,KR,34.62 Days,Inés,9048 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a37,Open,Critical,Payment Overdue,3000,39438,2,1000,KR,34.63 Days,C.E.B. New York,7087 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7984,Open,Critical,Payment Overdue,3000,110610,2,9900,KR,34.62 Days,Phunix GmbH,7820 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7789,Open,Critical,Payment Overdue,1000,213210,2,9900,KR,34.63 Days,"Multi-State Brokers, Inc.",8124 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7902,Open,Critical,Payment Overdue,R100,3222,2,7000,KR,34.62 Days,"eSupplier, Inc",10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7953,Open,Critical,Payment Overdue,2000,195894,2,1000,KR,34.63 Days,American Business Services,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79d5,Open,Critical,Payment Overdue,3000,179226,1,6000,KR,34.62 Days,American Business Services,6899 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d784f,Open,Critical,Payment Overdue,1000,324810,2,3000,KR,34.63 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7b0a,Open,Critical,Payment Overdue,1000,214560,2,8889,KR,34.62 Days,Acme Industrial Supplies,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7738,Open,Critical,Payment Overdue,2000,41274,2,9900,RE,34.63 Days,AluCast,6245 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a57,Open,Critical,Payment Overdue,3000,305100,2,7000,KR,34.63 Days,Phunix GmbH,7068 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77eb,Open,Critical,Payment Overdue,2000,270756,2,9900,KR,34.62 Days,American Business Services,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79a4,Open,Critical,Payment Overdue,3000,59670,2,9900,KR,34.63 Days,Hamberger u. CO.,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7769,Open,Critical,Payment Overdue,R100,120186,2,7000,KR,34.63 Days,American Business Services,7688 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7922,Open,Critical,Payment Overdue,R100,72898,1,5000,KR,34.63 Days,C.E.B. BARCELONA,8138 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a26,Open,Critical,Payment Overdue,2000,135972,2,6000,KR,34.63 Days,Tiefland Glass AG,5758 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7973,Open,Critical,Payment Overdue,3000,142218,2,3000,KR,34.63 Days,American Business Services,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79f5,Open,Critical,Payment Overdue,2000,276624,2,7000,KR,34.62 Days,American Business Services,7248 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d779a,Open,Critical,Payment Overdue,3000,305586,2,8000,KR,34.62 Days,Phunix GmbH,6863 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7942,Open,Critical,Payment Overdue,1000,168282,2,6000,KR,34.63 Days,AluCast,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79c4,Open,Critical,Payment Overdue,1000,296334,2,4000,KR,34.63 Days,Acme Industrial Supplies,7148 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7749,Open,Critical,Payment Overdue,3000,228258,2,6000,RE,34.63 Days,Phunix GmbH,7295 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a46,Open,Critical,Payment Overdue,3000,58680,2,9900,KR,34.63 Days,"Multi-State Brokers, Inc.",6764 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7911,Open,Critical,Payment Overdue,3000,3474,2,9900,KR,34.63 Days,Phunix GmbH,7001 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77fc,Open,Critical,Payment Overdue,3000,314676,2,7000,RE,34.63 Days,American Business Services,6718 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7962,Open,Critical,Payment Overdue,3000,86112,2,9900,KR,34.63 Days,American Business Services,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79e4,Open,Critical,Payment Overdue,2000,314442,2,6000,RE,34.63 Days,SEC System SA,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d785e,Open,Critical,Payment Overdue,3000,77130,2,9900,KR,34.63 Days,Acme Industrial Supplies,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77ab,Open,Critical,Payment Overdue,2000,7722,2,2000,RE,34.62 Days,American Business Services,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7729,Open,Critical,Payment Overdue,2000,164430,2,9900,KR,34.62 Days,PAQ Deutschland GmbH,6436 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7929,Open,Critical,Payment Overdue,3000,264096,2,7000,KR,34.63 Days,Phunix GmbH,7822 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79ab,Open,Critical,Payment Overdue,1000,222138,2,9900,KR,34.63 Days,AluCast,5726 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77a3,Open,Critical,Payment Overdue,1000,206550,2,9900,KR,34.62 Days,Phunix GmbH,7857 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7721,Open,Critical,Payment Overdue,2000,246078,2,8889,KR,34.63 Days,AluCast,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7752,Open,Critical,Payment Overdue,2000,177696,2,6000,KR,34.63 Days,ICYOU Ltd.,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d797a,Open,Critical,Payment Overdue,3000,112716,2,9900,KR,34.63 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d78f8,Open,Critical,Payment Overdue,3000,50076,2,9900,KR,34.63 Days,Phunix GmbH,8241 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7783,Open,Critical,Payment Overdue,3000,144684,2,1000,KR,34.62 Days,AluCast,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79cb,Open,Critical,Payment Overdue,1000,91944,2,4000,KR,34.63 Days,AluCast,7328 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7949,Open,Critical,Payment Overdue,2000,154098,2,4000,RE,34.63 Days,Phunix GmbH,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a4d,Open,Critical,Payment Overdue,2000,245088,2,1000,KR,34.62 Days,Infix Corporation,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7732,Open,Critical,Payment Overdue,3000,308052,2,7000,KR,34.63 Days,American Business Services,10049 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7b20,Open,Critical,Payment Overdue,R100,318114,2,7000,KR,34.62 Days,AluCast,9388 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d799a,Open,Critical,Payment Overdue,2000,148338,1,5000,KR,34.62 Days,"Multi-State Brokers, Inc.",6105 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7918,Open,Critical,Payment Overdue,1000,157086,2,3000,KR,34.63 Days,Phunix GmbH,6074 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7763,Open,Critical,Payment Overdue,3000,95094,2,9900,KR,34.63 Days,American Business Services,8612 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7969,Open,Critical,Payment Overdue,3000,309384,2,8889,KR,34.62 Days,Tiefland Glass AG,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7834,Open,Critical,Payment Overdue,3000,53730,2,7000,KR,34.62 Days,Phunix GmbH,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79ba,Open,Critical,Payment Overdue,2000,114192,2,5000,KR,34.62 Days,AluCast,6463 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7794,Open,Critical,Payment Overdue,2000,101412,2,9900,KR,34.63 Days,American Business Services,7199 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7938,Open,Critical,Payment Overdue,1000,174006,2,6000,KR,34.63 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7885,Open,Critical,Payment Overdue,2000,112950,2,7000,KR,34.63 Days,"Multi-State Brokers, Inc.",8732 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77c5,Open,Critical,Payment Overdue,2000,125352,2,9900,KR,34.63 Days,SKF Americas,6821 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7743,Open,Critical,Payment Overdue,2000,122688,2,6000,RE,34.63 Days,AluCast,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a0b,Open,Critical,Payment Overdue,3000,60300,2,7000,KR,34.63 Days,American Business Services,9321 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7907,Open,Critical,Payment Overdue,1000,308178,2,7000,KR,34.62 Days,Tiefland Glass AG,6770 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7b0f,Open,Critical,Payment Overdue,3000,156744,2,8889,RE,34.62 Days,Tiefland Glass AG,6341 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7989,Open,Critical,Payment Overdue,2000,208782,2,9900,KR,34.63 Days,"Multi-State Brokers, Inc.",6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79da,Open,Critical,Payment Overdue,3000,20484,2,9900,KR,34.62 Days,American Business Services,6894 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7958,Open,Critical,Payment Overdue,2000,25956,2,9900,KR,34.63 Days,American Business Services,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d77a5,Open,Critical,Payment Overdue,3000,199242,2,7000,KR,34.63 Days,C.E.B. BARCELONA,6516 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7723,Open,Critical,Payment Overdue,1000,24048,2,4000,KR,34.63 Days,American Business Services,7187 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7927,Open,Critical,Payment Overdue,1000,80208,2,8889,RE,34.63 Days,American Business Services,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d79a9,Open,Critical,Payment Overdue,3000,85932,2,1000,KR,34.63 Days,Acme Industrial Supplies,6662 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7754,Open,Critical,Payment Overdue,2000,319626,2,2000,KR,34.62 Days,American Business Services,8550 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d78f6,Open,Critical,Payment Overdue,1000,250650,2,7000,KR,34.63 Days,AluCast,8556 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7978,Open,Critical,Payment Overdue,1000,130554,2,7000,KR,34.62 Days,Acme Industrial Supplies,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7843,Open,Critical,Payment Overdue,2000,4608,2,8889,KR,34.63 Days,GAS NATURAL SDG,8124 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7785,Open,Critical,Payment Overdue,3000,147780,1,9900,KR,34.62 Days,Phunix GmbH,7908 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7947,Open,Critical,Payment Overdue,2000,121878,2,7000,KR,34.62 Days,American Business Services,7151 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7734,Open,Critical,Payment Overdue,3000,230544,2,1500,RE,34.63 Days,"Multi-State Brokers, Inc.",7332 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7b1e,Open,Critical,Payment Overdue,1000,156978,2,3000,KR,34.63 Days,American Business Services,7360 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7a1a,Open,Critical,Payment Overdue,3000,292950,2,9900,KR,34.63 Days,American Business Services,9096 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7916,Open,Critical,Payment Overdue,1000,187325,1,8889,KR,34.63 Days,Rosa,4048 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
643f35c13398cc24c76d7765,Open,Critical,Payment Overdue,3000,109764,1,9900,RE,34.62 Days,American Business Services,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,1,1
